corpus,source_id,theory_id,declaration,module,min_distance,is_root
DK1970,DK-6.2-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.lowerFramePolarData_real_nonempty,DavisKahan.SinTheta.Real.FrameFactorization,3,0
DK1970,DK-6.2-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.paperHilbertSchmidtEnergy,DavisKahan.Sources.DavisKahan1970.Ideals.HilbertSchmidt,2,0
DK1970,DK-6.2-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.paperHilbertSchmidtNorm,DavisKahan.Sources.DavisKahan1970.Ideals.HilbertSchmidt,1,0
DK1970,DK-6.2-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.sinThetaBlockOfPolarData,DavisKahan.SinTheta.FrameFactorizationGeneric,2,0
DK1970,DK-6.2-thm,dk_result_layer,TauCeti.DavisKahan1970.Theorem6_2,DavisKahan.Sources.DavisKahan1970.FullSineTheta,0,1
DK1970,DK-6.2-thm,dk_result_layer,TauCeti.DavisKahan1970.Theorem6_2_real,DavisKahan.Sources.DavisKahan1970.FullSineTheta,0,1
DK1970,DK-6.3-lem,operator_ideals_uinorms,ContinuousLinearMap.approximationNumber,ForTauCeti.Analysis.OperatorIdeal.ApproximationNumber.Basic,3,0
DK1970,DK-6.3-lem,operator_ideals_uinorms,TauCeti.ApproximationNumber.approximationSingularValue,ForTauCeti.Analysis.OperatorIdeal.ApproximationNumber.Core,2,0
DK1970,DK-6.3-lem,dk_result_layer,TauCeti.DavisKahan.Frontier.Section6Appendix.approximationEnergy,DavisKahan.Sources.DavisKahan1970.Section6AppendixLeakage,1,0
DK1970,DK-6.3-lem,dk_result_layer,TauCeti.DavisKahan.Frontier.Section6Appendix.lemma6_3_approximationNumber_leakage,DavisKahan.Sources.DavisKahan1970.Section6AppendixLeakage,0,1
DK1970,DK-6.3-lem,dk_result_layer,TauCeti.DavisKahan.Frontier.Section6Appendix.lemma6_3_approximationNumber_leakage_real,DavisKahan.Sources.DavisKahan1970.Section6AppendixLeakageReal,0,1
DK1970,DK-6.3-lem,dk_result_layer,TauCeti.DavisKahan.Frontier.Section6Appendix.lemma6_3_singularValue_leakage,DavisKahan.Sources.DavisKahan1970.Section6AppendixLeakage,0,1
DK1970,DK-6.3-thm,hilbert_subspace_geometry,ContinuousLinearMap.Reduces,ForTauCeti.Analysis.InnerProductSpace.ReducingSubspace,1,0
DK1970,DK-6.3-thm,sylvester_intertwiner,ContinuousLinearMap.Reduces.orthogonalComplement,DavisKahan.Sylvester.Spectrum,1,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,ContinuousLinearMap.approximationNumber,ForTauCeti.Analysis.OperatorIdeal.ApproximationNumber.Basic,3,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.ApproximationNumber.approximationSingularValue,ForTauCeti.Analysis.OperatorIdeal.ApproximationNumber.Core,2,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable.chooseBound,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable.exists_bound,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,7,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.borelCalculus,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,5,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.borelVector,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.diagFunctional,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,6,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.diagMeasure,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,5,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.inner_specProj_self,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.isFiniteMeasure_specDiag,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.norm_borelVector_le,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.ofRealLM,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,7,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.pair,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Polarization,8,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.pairFunctional,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,7,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specDiag,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specProj,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specProj_inter,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specProj_univ,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.BorelCalculus.toProjValMeasure,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,3,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.DKClosedOperator,DavisKahan.SpectralTheory.ClosedOperator.MathlibBridge,1,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.complexify,DavisKahan.SpectralTheory.ClosedOperator.Complexification,2,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.domain,DavisKahan.SpectralTheory.ClosedOperator.Complexification,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.domainIm,DavisKahan.SpectralTheory.ClosedOperator.Complexification,4,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.domainRe,DavisKahan.SpectralTheory.ClosedOperator.Complexification,4,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.isSelfAdjoint_complexify,DavisKahan.SpectralTheory.ClosedOperator.Complexification,2,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.linearMap,DavisKahan.SpectralTheory.ClosedOperator.Complexification,3,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.Mem,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.gauge,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.toSymmetricOperatorIdealFamily,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,2,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.Mem,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.approximationPrefix,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,4,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.extendedGauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,2,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.finiteGauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,4,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.finiteNorm,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,5,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.gauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.prefixGauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,3,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactTanTheta.HasTheorem63DirectedTangentApproximationNumbersInfinite,DavisKahan.TanTheta.Theorem63InfiniteTrial,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactTanTheta.theorem63Compression,DavisKahan.TanTheta.Theorem63FiniteSource,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactTanTheta.theorem63DirectedSineBlock,DavisKahan.TanTheta.Theorem63FiniteSource,2,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactTanTheta.theorem63Residual,DavisKahan.TanTheta.Theorem63FiniteSource,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.ExactTanTheta.theorem6_3_unbounded_infiniteTrial_ideal_exists,DavisKahan.TanTheta.Theorem63UnboundedInfiniteTrial,0,1
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.DavisKahan.Foundation.RealComplexification.complexifySubmodule,DavisKahan.SpectralTheory.Complexification.Subspace,4,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralProjection,DavisKahan.SpectralTheory.Real.SpectralRestriction,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralSubspace,DavisKahan.SpectralTheory.Real.SpectralRestriction,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralSubspace_hasOrthogonalProjection,DavisKahan.SpectralTheory.Real.SpectralRestriction,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.TanTheta.UnboundedTrialBlock,DavisKahan.TanTheta.UnboundedSpectrum,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.TanTheta.UnboundedTrialBlock.operator,DavisKahan.TanTheta.UnboundedSpectrum,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan.TanTheta.UnboundedTrialBlock.residual,DavisKahan.TanTheta.UnboundedSpectrum,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.selfAdjointSpectralProjection,DavisKahan.SpectralTheory.SpectralRestriction,2,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.selfAdjointSpectralSubspace,DavisKahan.SpectralTheory.SpectralRestriction,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.selfAdjointSpectralSubspace_hasOrthogonalProjection,DavisKahan.SpectralTheory.SpectralRestriction,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.HasTheorem63DirectedTangentApproximationNumbersInfiniteReal,DavisKahan.Sources.DavisKahan1970.DirectedReal,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.compressOperatorReal,DavisKahan.Sources.DavisKahan1970.WholeSpaceReal,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.instCompleteSpaceCoeOfHasOrthogonalProjectionDirectedReal,DavisKahan.Sources.DavisKahan1970.DirectedReal,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.tanTheta_directed_paperUINorm_real_spectral,DavisKahan.Sources.DavisKahan1970.DirectedReal,0,1
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.tanTheta_directed_paperUINorm_spectral,DavisKahan.Sources.DavisKahan1970.Directed,0,1
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.theorem63DirectedSineBlockReal,DavisKahan.Sources.DavisKahan1970.DirectedReal,2,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.theorem63ResidualReal,DavisKahan.Sources.DavisKahan1970.DirectedReal,1,0
DK1970,DK-6.3-thm,dk_result_layer,TauCeti.DavisKahan1970.theorem6_3_unbounded_infiniteTrial_ideal_exists_real,DavisKahan.Sources.DavisKahan1970.DirectedUnboundedReal,0,1
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.IsSelfAdjoint,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.domain,DavisKahan.SpectralTheory.ClosedOperator.Basic,2,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.mk,DavisKahan.SpectralTheory.ClosedOperator.Basic,3,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.toLinearMap,DavisKahan.SpectralTheory.ClosedOperator.Basic,2,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.toLinearPMap,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.cayley,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SelfAdjointResolvent,3,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.cayleyInv,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SpectralMeasure.Construction,3,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.isStarNormal_cayley,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SelfAdjointResolvent,3,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.measurable_cayleyInv,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SpectralMeasure.Construction,3,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.negI_mem_resolventSet,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SelfAdjointResolvent,4,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.resolvent,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.ResolventBound,4,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.resolventSet,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.Resolvent,5,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.specProjection,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SpectralMeasure.Construction,1,0
DK1970,DK-6.3-thm,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.spectralPVM,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SpectralMeasure.Construction,2,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.OperatorIdealFamily,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,3,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.OperatorIdealFamily.gauge,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,2,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.ProjValMeasure,ForTauCeti.Analysis.InnerProductSpace.ProjValMeasure.Basic,3,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.ProjValMeasure.mk,ForTauCeti.Analysis.InnerProductSpace.ProjValMeasure.Basic,4,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.ProjValMeasure.proj,ForTauCeti.Analysis.InnerProductSpace.ProjValMeasure.Basic,2,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.im,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instAddCommGroup,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instCompleteSpace,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instInnerProductSpaceComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instModuleComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instModuleReal,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instNormedAddCommGroup,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instNormedSpaceComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instSMulComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,4,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.instSMulReal,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,4,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.mk,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,4,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.ofReal,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.re,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-6.3-thm,real_complex_transfer,TauCeti.RealComplexification.realPartOperator,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.SymmetricOperatorIdealFamily,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,3,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.SymmetricOperatorIdealFamily.toOperatorIdealFamily,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,2,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,6,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.gauge,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,5,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,6,0
DK1970,DK-6.3-thm,operator_ideals_uinorms,TauCeti.diagOp,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,6,0
DK1970,DK-6.3-thm,borel_spectral_calculus,TauCeti.pvmRangeSubspace,ForTauCeti.Analysis.InnerProductSpace.ProjValMeasure.Subspace,2,0
DK1970,DK-8.1-thm,hilbert_subspace_geometry,ContinuousLinearMap.Reduces,ForTauCeti.Analysis.InnerProductSpace.ReducingSubspace,1,0
DK1970,DK-8.1-thm,operator_ideals_uinorms,ContinuousLinearMap.approximationNumber,ForTauCeti.Analysis.OperatorIdeal.ApproximationNumber.Basic,1,0
DK1970,DK-8.1-thm,hilbert_subspace_geometry,Submodule.projectionGap,ForTauCeti.Analysis.InnerProductSpace.Projection.Gap,3,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,9,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable.chooseBound,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,9,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable.exists_bound,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,10,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.borelCalculus,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,8,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.borelVector,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,9,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.boundedPVM,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,5,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.diagFunctional,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,9,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.diagMeasure,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,8,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.inner_specProj_self,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,7,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.isFiniteMeasure_specDiag,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,7,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.measurable_reCoord,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,6,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.norm_borelVector_le,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,9,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.ofRealLM,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,10,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.pair,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Polarization,11,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.pairFunctional,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,10,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.reCoord,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,6,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specDiag,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,7,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specProj,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,7,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specProj_inter,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,7,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.specProj_univ,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,7,0
DK1970,DK-8.1-thm,borel_spectral_calculus,TauCeti.BorelCalculus.toProjValMeasure,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,6,0
DK1970,DK-8.1-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.Foundation.InvariantFor,DavisKahan.SpectralTheory.AbstractSpectrum,2,0
DK1970,DK-8.1-thm,real_complex_transfer,TauCeti.DavisKahan.Foundation.RealComplexification.realBoundedSpectralProjectionIicOfGap,DavisKahan.SpectralTheory.Complexification.BoundedGapProjection,3,0
DK1970,DK-8.1-thm,real_complex_transfer,TauCeti.DavisKahan.Foundation.RealComplexification.realBoundedSpectralSubspaceIicOfGap,DavisKahan.SpectralTheory.Complexification.BoundedGapProjection,2,0
DK1970,DK-8.1-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.Foundation.SpectrumIn,DavisKahan.SpectralTheory.AbstractSpectrum,1,0
DK1970,DK-8.1-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.Foundation.realSpectrum,DavisKahan.SpectralTheory.AbstractSpectrum,3,0
DK1970,DK-8.1-thm,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.Foundation.restrictedSpectrum,DavisKahan.SpectralTheory.AbstractSpectrum,2,0
